Date,Open,High,Low,Close,Volume
2013-01-14,4636284660.936367,4694278262.147976,4538017394.611299,4579901713.066667,0
2013-01-15,4620173575.735991,4710386632.658664,4620173575.735991,4629839325.866667,0
2013-01-16,4655613309.053929,4655613309.053929,4454246003.718885,4480021026.133333,0
2013-01-17,4391420143.087235,4425249807.232424,4201329212.916479,4207772740.266667,0
2013-01-18,4376921783.737716,4376921783.737716,4233548021.970308,4262545271.466667,0
2013-01-22,4233548566.753285,4388198751.077108,4233548566.753285,4306041241.600000,0
2013-01-23,4262545668.241863,4294764226.384351,4161056202.002973,4180387703.466667,0
2013-01-24,4341482127.424602,4367257161.483277,4177166628.967666,4296376046.933333,0
2013-01-25,4190053290.388543,4214217208.050721,4066011021.588439,4125615718.400000,0
2013-01-28,4077287961.082207,4136892665.732750,4040236524.149457,4099841228.800000,0
2013-01-29,4133669839.160234,4215827790.418908,4111116577.237276,4167499502.933333,0
2013-01-30,4201329841.900613,4201329841.900613,4077287568.723569,4164278408.533333,0
2013-01-31,4148168537.356782,4210995456.623049,4085342076.313251,4194886178.133333,0
2013-02-01,4088564215.452312,4115950357.975427,3938746903.663672,3948412654.933333,0
2013-02-04,4028959267.602319,4138503372.800000,3925859148.932855,4138503372.800000,0
2013-02-05,4059567132.614306,4067621772.028158,3898472969.669032,3922637346.133333,0
2013-02-06,4004795718.580857,4004795718.580857,3892029838.827346,3901695590.400000,0
2013-02-07,3924248133.707244,4067621911.571509,3908138854.326897,3970965777.066667,0
2013-02-08,3935525960.228199,3935525960.228199,3798596135.495916,3819538295.466667,0
2013-02-11,3798595458.229167,3851756175.377337,3766376439.095096,3788929706.666667,0
2013-02-12,3803427700.262094,3825980965.434281,3747044995.554370,3766376038.400000,0
2013-02-13,3735768278.315158,3801816732.060400,3680996227.789114,3726102528.000000,0
2013-02-14,3769597834.229167,3805038383.072223,3624613187.587750,3626224298.666667,0
2013-02-15,3647166814.507039,3732546545.731346,3594005871.396752,3692273117.866667,0
2013-02-19,3679385375.760776,3708382397.831213,3553732224.419200,3560175752.533333,0
2013-02-20,3561786532.618905,3796983534.933333,3547287908.375594,3796983534.933333,0
2013-02-21,3946801405.141141,4078898321.040610,3866254549.907100,3996740812.800000,0
2013-02-22,3904917282.631709,3916193687.109396,3742212453.133235,3764765491.200000,0
2013-02-25,3645555663.012630,3967743291.235316,3642333669.883607,3961299763.200000,0
2013-02-26,3956467426.190222,3985464222.738524,3848534422.025262,3866254813.866667,0
2013-02-27,3854977949.067220,3869476116.499614,3640722848.536626,3690662024.533333,0
2013-02-28,3689050910.998516,3708382411.859514,3600449420.646243,3611725824.000000,0
2013-03-01,3705160979.192618,3874309575.312691,3685829704.518569,3724492253.866667,0
2013-03-04,3785707923.839494,3834035994.083165,3732546748.726644,3747045376.000000,0
2013-03-05,3629445623.874167,3651998885.139166,3507014256.023500,3544065911.466667,0
2013-03-06,3465130482.385534,3552121089.799081,3453853850.037607,3518291421.866667,0
2013-03-07,3473185257.273010,3507014926.527046,3413580558.280398,3469963264.000000,0
2013-03-08,3426467507.324761,3550509760.180266,3391026732.730995,3463519163.733333,0
2013-03-11,3536011716.871778,3539233480.821422,3432911604.701385,3452242875.733333,0
2013-03-12,3495738201.612600,3495738201.612600,3392638085.375379,3403914717.866667,0
2013-03-13,3392637937.638446,3461908382.496698,3342698992.844228,3365252027.733333,0
2013-03-14,3334644462.488952,3334644462.488952,3266984897.395493,3310480315.733333,0
2013-03-15,3304036664.894461,3507014908.485869,3304036664.894461,3471574357.333333,0
2013-03-18,3635889545.160260,3664886563.944502,3523123921.049264,3608503637.333333,0
2013-03-19,3576285339.315697,3753488552.383761,3553732303.082906,3653610427.733333,0
2013-03-20,3624613454.771987,3624613454.771987,3492516541.467733,3521513335.466667,0
2013-03-21,3618170363.071844,3695495461.882518,3568231179.478766,3663276441.600000,0
2013-03-22,3631057311.125206,3653610346.858774,3505403930.672263,3560175752.533333,0
2013-03-25,3495738307.468292,3648777604.419998,3463519749.279909,3582729147.733333,0
2013-03-26,3582729330.134657,3582729330.134657,3474796329.907609,3490905838.933333,0
2013-03-27,3574674910.423678,3613337459.533863,3450632622.639686,3474796544.000000,0
2013-03-28,3518291741.048957,3518291741.048957,3387805703.535153,3395860343.466667,0
2013-04-01,3405525451.561512,3626224300.101775,3397470812.609179,3590783522.133333,0
2013-04-02,3515069897.795249,3737379421.226295,3515069897.795249,3692273117.866667,0
2013-04-03,3692272432.070271,3954855334.594294,3663275413.597819,3906527505.066667,0
2013-04-04,3946801437.816590,4019293653.949664,3756710702.094759,3761543577.600000,0
2013-04-05,3985464059.172293,4024126605.724221,3800206195.444507,3811482828.800000,0
2013-04-08,3842089912.024312,3914582347.429564,3682607104.000000,3682607104.000000,0
2013-04-09,3672941409.007403,3742211852.507751,3497349091.907257,3584339694.933333,0
2013-04-10,3605282062.518754,3605282062.518754,3336255157.470659,3350753553.066667,0
2013-04-11,3434522275.105511,3447409788.332924,3323367530.796912,3379750229.333333,0
2013-04-12,3447409797.980190,3544066147.456270,3395859744.926280,3423245653.333333,0
2013-04-15,3542455345.732575,3689050640.588183,3457075396.596605,3672941363.200000,0
2013-04-16,3595616421.626270,3645555595.871142,3434522495.926168,3442577134.933333,0
2013-04-17,3590783557.187483,3827591685.944194,3590783557.187483,3772819865.600000,0
2013-04-18,3697105465.059263,3911360547.234792,3594005357.827014,3872697548.800000,0
2013-04-19,3801817149.925793,3974187730.526548,3769598360.519642,3800206267.733333,0
2013-04-22,3729324363.659626,3919415306.791136,3635889774.041250,3679385190.400000,0
2013-04-23,3584339789.549423,3600449296.675113,3423245863.849321,3442577134.933333,0
2013-04-24,3508625686.342180,3508625686.342180,3286316177.149515,3318534963.200000,0
2013-04-25,3266984055.664684,3294369959.405742,3160661974.800416,3223488648.533333,0
2013-04-26,3268595570.675489,3344309770.148401,3268595570.675489,3308869222.400000,0
2013-04-29,3310480151.194864,3318534790.009281,3168717499.971167,3184826777.600000,0
2013-04-30,3217045609.091041,3239598873.035385,3109112622.596017,3113945497.600000,0
2013-05-01,3139720479.483369,3196103409.406997,3099447056.299930,3184826777.600000,0
2013-05-02,3131665996.765811,3176772297.130751,3043064278.056839,3059173785.600000,0
2013-05-03,2959296022.206967,2983460173.764772,2901302195.935081,2962518016.000000,0
2013-05-06,2917410961.532260,2943185988.847595,2867471788.830962,2907745211.733333,0
2013-05-07,2881970595.530072,2954462812.917600,2869083080.034005,2902912750.933333,0
2013-05-08,2907745314.484327,2907745314.484327,2786924812.396424,2791757687.466667,0
2013-05-09,2786924376.561708,2806255873.819513,2711210414.821494,2745040076.800000,0
2013-05-10,2775648863.523633,2775648863.523633,2670937622.388878,2674159616.000000,0
2013-05-13,2719265471.337470,2765982652.607489,2661271657.967713,2748262263.466667,0
2013-05-14,2751484106.370050,2765982501.643343,2693490296.165530,2709599573.333333,0
2013-05-15,2695101836.662018,2741819255.909951,2608111214.653015,2629053371.733333,0
2013-05-16,2640329542.333636,2698323356.526443,2598445006.416483,2687046724.266667,0
2013-05-17,2651606353.787690,2661271875.584000,2571059269.632000,2577503027.200000,0
2013-05-20,2567837421.608691,2611332844.931983,2554949905.743373,2598445329.066667,0
2013-05-21,2572670549.732556,2627442612.089362,2569448785.005846,2600056695.466667,0
2013-05-22,2600055921.975710,2761149609.061392,2519508849.321523,2728931054.933333,0
2013-05-23,2859417431.100306,2899690857.960806,2709599898.272132,2717654766.933333,0
2013-05-24,2743429529.908256,2803034223.356974,2722487148.360005,2725709141.333333,0
2013-05-28,2616165789.752474,2670937619.070902,2583946999.238281,2648384580.266667,0
2013-05-29,2724097646.347448,2724097646.347448,2595222538.644568,2614553804.800000,0
2013-05-30,2601667158.308772,2601667158.308772,2471181125.689710,2500177920.000000,0
2013-05-31,2553339487.513496,2585558283.031369,2480847254.876143,2583947400.533333,0
2013-06-03,2567837472.311371,2658050085.149863,2501789009.475325,2563004825.600000,0
2013-06-04,2553338875.880060,2566226391.000100,2448627872.807580,2534007603.200000,0
2013-06-05,2569448413.251249,2654828144.604494,2548506258.223355,2645162393.600000,0
2013-06-06,2683825493.391986,2735375565.093262,2592001985.451945,2670937975.466667,0
2013-06-07,2600056208.313630,2666104663.950332,2529174648.269575,2537229516.800000,0
2013-06-10,2498567434.892884,2559783026.558564,2484069035.434094,2496956552.533333,0
2013-06-11,2608111412.817162,2666105241.600000,2546895590.101789,2666105241.600000,0
2013-06-12,2579113549.595671,2764371611.114891,2571058911.036926,2754706090.666667,0
2013-06-13,2778870316.683402,2785314074.072297,2574281191.419495,2588779588.266667,0
2013-06-14,2561393743.281000,2632274847.291579,2546895116.945246,2612943803.733333,0
2013-06-17,2524342067.999494,2546895104.784011,2450238741.897413,2500177920.000000,0
2013-06-18,2485679482.969527,2487290365.047284,2374524495.599556,2380968482.133333,0
2013-06-19,2369691943.763236,2464737197.696276,2351971552.867891,2455071675.733333,0
2013-06-20,2543673193.206499,2709599768.048499,2543673193.206499,2695101371.733333,0
2013-06-21,2612944028.502687,2759539353.690825,2606500041.280445,2674159616.000000,0
2013-06-24,2772426008.951123,2890024500.676610,2716043314.824123,2832030924.800000,0
2013-06-25,2775648864.078668,2777259746.328851,2604889159.551473,2630664192.000000,0
2013-06-26,2524342686.103129,2633886590.863894,2517898926.999555,2583947400.533333,0
2013-06-27,2516286681.178491,2561393203.683264,2487289892.838372,2559782092.800000,0
2013-06-28,2606500028.252093,2616165779.925745,2487290618.353048,2527564049.066667,0
2013-07-01,2469570282.909770,2553339139.850251,2458293877.847489,2543673617.066667,0
2013-07-02,2559782500.363378,2582335765.206650,2451849509.566366,2529174596.266667,0
2013-07-03,2609721651.730570,2609721651.730570,2456682361.789516,2487290265.600000,0
2013-07-05,2448628037.624748,2476013951.820334,2382579575.466667,2382579575.466667,0
2013-07-08,2369691776.780822,2554949625.166767,2353582269.162575,2529174596.266667,0
2013-07-09,2458292989.371770,2480846020.456624,2432517965.782610,2450238122.666667,0
2013-07-10,2450239142.048774,2467959535.416432,2353582763.377112,2366470280.533333,0
2013-07-11,2255314927.433665,2295588351.002856,2213430621.908433,2221485260.800000,0
2013-07-12,2195710300.992917,2216652454.403481,2168324161.336095,2179600793.600000,0
2013-07-15,2174768147.582353,2195710300.992917,2165102397.324330,2179600793.600000,0
2013-07-16,2157047882.701128,2187655788.136584,2132883734.772537,2158658764.800000,0
2013-07-17,2145771044.177245,2176378946.679835,2128050655.453498,2152214801.066667,0
2013-07-18,2179600452.738720,2229539620.002150,2161880295.222489,2208597469.866667,0
2013-07-19,2269813323.260756,2285922830.155248,2218263267.776559,2221485260.800000,0
2013-07-22,2216652118.883420,2266591286.397724,2216652118.883420,2234372505.600000,0
2013-07-23,2239206085.211258,2269813764.775156,2166713633.752167,2258537130.666667,0
2013-07-24,2219874514.290949,2393856209.233576,2219874514.290949,2382579575.466667,0
2013-07-25,2427685515.261740,2437351036.238842,2306865013.824117,2342305792.000000,0
2013-07-26,2374524179.867831,2442183738.362301,2374524179.867831,2398688324.266667,0
2013-07-29,2409965450.411819,2463126395.716584,2390634176.745413,2451849762.133333,0
2013-07-30,2438962063.564894,2438962063.564894,2343916813.661890,2355193446.400000,0
2013-07-31,2339084624.069124,2347139265.909959,2284312555.506276,2324586222.933333,0
2013-08-01,2235983805.695614,2266591710.457763,2194099268.266667,2194099268.266667,0
2013-08-02,2223096844.033635,2282701557.211751,2223096844.033635,2245649885.866667,0
2013-08-05,2260148216.902041,2268202857.270750,2242427824.801764,2252093576.533333,0
2013-08-06,2271424498.718473,2324585672.139281,2258536983.182166,2298810641.066667,0
2013-08-07,2350360377.375482,2393855793.558486,2326196231.816996,2369691648.000000,0
2013-08-08,2350360998.643764,2403521949.635324,2324585964.331321,2366470280.533333,0
2013-08-09,2387411692.999031,2413186719.261430,2356804021.145941,2398688324.266667,0
2013-08-12,2442184852.767169,2442184852.767169,2351972219.683421,2372914380.800000,0
2013-08-13,2351971863.934931,2389023532.767924,2281090520.090316,2285923396.266667,0
2013-08-14,2345527381.011321,2401910308.025006,2331028986.071367,2390633676.800000,0
2013-08-15,2456682450.761301,2561393680.314534,2456682450.761301,2553338811.733333,0
2013-08-16,2574281466.970318,2574281466.970318,2455071827.959874,2527564049.066667,0
2013-08-19,2525952371.206937,2585557057.382330,2503399110.479784,2579113301.333333,0
2013-08-20,2550116694.867355,2575086165.414681,2504607621.579286,2529979869.866667,0
2013-08-21,2573475566.257541,2610527227.519876,2520314626.514153,2582335761.066667,0
2013-08-22,2556963557.419782,2557366106.100181,2480846573.673131,2494136866.133333,0
2013-08-23,2472792609.491798,2536424644.625467,2462724078.393754,2498567645.866667,0
2013-08-26,2506621873.830720,2522731383.462451,2460307463.223361,2511857527.466667,0
2013-08-27,2597639497.034034,2712016006.248168,2575489011.853567,2701142152.533333,0
2013-08-28,2674562318.176535,2674562318.176535,2565421211.220131,2607305523.200000,0
2013-08-29,2594820339.435347,2602472200.424832,2486484577.635234,2509037841.066667,0
2013-08-30,2503399234.229796,2604888454.296230,2503399234.229796,2575488887.466667,0
2013-09-03,2456682377.406179,2548908638.093709,2416006174.364478,2512259754.666667,0
2013-09-04,2465140031.958158,2478027547.611445,2303643537.580899,2331834777.600000,0
2013-09-05,2312502917.937639,2312502917.937639,2251287348.657382,2269007735.466667,0
2013-09-06,2247260251.841840,2348346701.436491,2235178064.590448,2291560994.133333,0
2013-09-09,2279479064.789088,2287533703.650865,2184836370.829144,2200140322.133333,0
2013-09-10,2136508268.910135,2150604117.279679,2071265367.587836,2076098013.866667,0
2013-09-11,2102678734.413833,2150201477.542420,2077709258.480104,2093818538.666667,0
2013-09-12,2106302934.741261,2140132830.042325,2081333462.860543,2131272635.733333,0
2013-09-13,2115163528.566695,2163491828.632932,2101067908.029025,2101470685.866667,0
2013-09-16,2024547945.291211,2084555651.386804,2014882423.663756,2076903560.533333,0
2013-09-17,2064821387.030494,2064821387.030494,2024950513.035817,2035824366.933333,0
2013-09-18,2026964501.945797,2062405284.586490,1976622772.745673,1982260974.933333,0
2013-09-19,1963735124.402722,2020520607.599890,1953264047.269444,1999578453.333333,0
2013-09-20,1975817225.646415,2039449248.612049,1971387127.797165,2033811046.400000,0
2013-09-23,2010452259.408885,2083750026.672089,1997967522.711483,2057169442.133333,0
2013-09-24,2035018951.645148,2056363880.750323,1989509878.366326,2013271244.800000,0
2013-09-25,2013674212.093089,2049517772.621518,1982260978.514140,2012466107.733333,0
2013-09-26,1981455586.659550,2039449176.243890,1975817155.536185,2014479701.333333,0
2013-09-27,2053947537.277838,2074084134.083243,2033407933.602702,2062002176.000000,0
2013-09-30,2102276003.473961,2144965871.854134,2040657638.807858,2058780808.533333,0
2013-10-01,2069654507.084373,2069654507.084373,1986691205.356074,1999981499.733333,0
2013-10-02,2043878929.674106,2047100922.503528,2006424723.616890,2007632827.733333,0
2013-10-03,2007632893.702066,2082138988.744782,1980246984.753152,2023339622.400000,0
2013-10-04,2009244403.461548,2020118259.470143,1963332541.523991,1976220057.600000,0
2013-10-07,2033810752.159333,2039046404.900577,1971386842.587649,2004813960.533333,0
2013-10-08,2013674028.241847,2124426234.970856,1988301777.000980,2105094963.200000,0
2013-10-09,2104289475.298366,2194904857.596754,2078514445.441654,2129259178.666667,0
2013-10-10,2050322949.618340,2059988700.236982,1972595312.431725,1982663611.733333,0
2013-10-11,2001994889.762578,2023742599.607279,1947625615.150826,1968970547.200000,0
2013-10-14,1994745914.818883,2013674412.414009,1914199048.295801,1924267349.333333,0
2013-10-15,1933127135.859441,1979038991.252865,1910171208.162730,1972595234.133333,0
2013-10-16,1964137744.087818,1964137744.087818,1910976692.553589,1913393015.466667,0
2013-10-17,1966151926.310836,1973803789.402631,1872717312.170650,1875939191.466667,0
2013-10-18,1865064778.236226,1902519099.561573,1855801920.981372,1859426577.066667,0
2013-10-21,1854996723.786095,1865870578.915146,1836873670.089572,1842511872.000000,0
2013-10-22,1830027238.044380,1879966418.895622,1830027238.044380,1852177612.800000,0
2013-10-23,1940376595.867937,2063613316.941704,1940376595.867937,2037032960.000000,0
2013-10-24,1999578591.406693,2001592251.413239,1958096828.693615,1990718395.733333,0
2013-10-25,1957291414.506455,1983871771.224823,1953666643.367883,1964137949.866667,0
2013-10-28,1958902360.299062,1974609091.446467,1915809715.931904,1923059029.333333,0
2013-10-29,1892853606.150456,1893659047.106802,1832443357.866667,1832443357.866667,0
2013-10-30,1828013537.259460,1885201915.811906,1816334240.681089,1862648763.733333,0
2013-10-31,1859426639.415792,1859426639.415792,1796197289.289981,1831235174.400000,0
2013-11-01,1819958654.889493,1867884171.285180,1808682136.920657,1848955562.666667,0
2013-11-04,1835262737.454037,1866676085.083158,1835262737.454037,1853788569.600000,0
2013-11-05,1892854110.234187,1915004487.044435,1848955905.365552,1868287180.800000,0
2013-11-06,1829624151.331052,1882785202.147567,1829624151.331052,1849358199.466667,0
2013-11-07,1846136216.035136,1961318390.787938,1846136216.035136,1953263752.533333,0
2013-11-08,1958902041.707159,1973400437.040641,1886812499.125861,1889228936.533333,0
2013-11-11,1892853764.456363,1918226015.870800,1883993569.528521,1892450986.666667,0
2013-11-12,1890034686.670334,1894464784.456850,1854594018.933896,1857413120.000000,0
2013-11-13,1895672914.626719,1895672914.626719,1805862973.310162,1808682188.800000,0
2013-11-14,1823583067.198406,1840497899.165127,1812306436.183478,1830832264.533333,0
2013-11-15,1845330478.017143,1853385114.974927,1788142120.305399,1796599534.933333,0
2013-11-18,1789753497.904541,1854996506.480187,1785726064.011577,1841303552.000000,0
2013-11-19,1837679154.603700,1913393249.938924,1832443615.816939,1906144051.200000,0
2013-11-20,1901714123.382659,1944001329.823103,1885202064.477456,1931113813.333333,0
2013-11-21,1929905232.311979,1929905232.311979,1828416007.739779,1828818670.933333,0
2013-11-22,1852177193.148520,1857412730.920687,1821166629.694499,1826402167.466667,0
2013-11-25,1831235139.154310,1867078579.101978,1822374944.967476,1832443357.866667,0
2013-11-26,1816334230.631703,1826805308.257040,1776060687.722088,1784920883.200000,0
2013-11-27,1802640953.328453,1816333907.367310,1764783854.933333,1764783854.933333,0
2013-11-29,1759145987.499778,1768408846.948096,1742231150.874282,1763173307.733333,0
2013-12-02,1766394811.661729,1780087766.280954,1745049881.490551,1770824908.800000,0
2013-12-03,1781698588.583486,1784115025.796431,1739814173.300330,1754312567.466667,0
2013-12-04,1759145613.798911,1812306550.344666,1741425225.246542,1775255005.866667,0
2013-12-05,1770825138.787627,1780087997.471603,1744244667.061512,1763978717.866667,0
2013-12-06,1711623056.476490,1715650376.273133,1693902780.637845,1704776635.733333,0
2013-12-09,1691486450.100781,1697930208.005927,1672557954.212801,1692291891.200000,0
2013-12-10,1700749038.824841,1723302187.908398,1683431427.887651,1705179136.000000,0
2013-12-11,1709206338.546244,1759548285.973315,1690277846.960857,1756729070.933333,0
2013-12-12,1757534671.280616,1805862731.262141,1749882695.992767,1799016311.466667,0
2013-12-13,1788948143.012977,1819958711.587977,1776866183.646187,1808279415.466667,0
2013-12-16,1724913328.167899,1738203620.801042,1705179278.116690,1735384405.333333,0
2013-12-17,1731759638.069093,1731759638.069093,1668932954.139295,1686250564.266667,0
2013-12-18,1678598682.449408,1755520987.943005,1643963460.266667,1643963460.266667,0
2013-12-19,1651212700.733612,1695110896.243796,1651212700.733612,1672960409.600000,0
2013-12-20,1657253886.581148,1671349620.348764,1620202223.896724,1631076078.933333,0
2013-12-23,1610939459.610330,1618188658.539653,1586372647.170734,1589191748.266667,0
2013-12-24,1584358776.978569,1584358776.978569,1567443828.979892,1574290363.733333,0
2013-12-26,1559792034.507493,1572276771.238764,1550529061.850127,1558986478.933333,0
2013-12-27,1560999926.969225,1565832801.535750,1546501532.380988,1557375385.600000,0
2013-12-30,1567041091.008766,1567041091.008766,1542474283.000277,1546098824.533333,0
2013-12-31,1534419547.446369,1537238762.621776,1508241857.246936,1511060957.866667,0
2014-01-02,1546904522.913406,1592010823.812901,1546904522.913406,1576304093.866667,0
2014-01-03,1577914686.316702,1607717027.424638,1574290030.821552,1584761105.066667,0
2014-01-06,1590399767.727202,1621007670.899078,1590399767.727202,1612952917.333333,0
2014-01-07,1591608187.639395,1602884821.145457,1572679691.928993,1580331554.133333,0
2014-01-08,1542071622.276640,1552945476.812370,1503811857.066667,1503811857.066667,0
2014-01-09,1500590122.339496,1554556507.854791,1498979125.615916,1538044450.133333,0
2014-01-10,1519115851.963082,1541668888.123826,1519115851.963082,1519518515.200000,0
2014-01-13,1520726707.789829,1584358839.138177,1513477509.537803,1572679543.466667,0
2014-01-14,1572679661.255527,1572679661.255527,1460316564.432892,1465149440.000000,0
2014-01-15,1447831854.613284,1447831854.613284,1417223947.582355,1429708800.000000,0
2014-01-16,1433735859.640167,1457899889.884356,1433333081.889756,1450650692.266667,0
2014-01-17,1469579544.624738,1485286161.179915,1445818173.605273,1477634184.533333,0
2014-01-21,1465551963.290377,1483675015.824776,1446623469.756949,1447831688.533333,0
2014-01-22,1449845446.832475,1453470103.407940,1397489945.446892,1401114487.466667,0
2014-01-23,1424070116.115132,1465954531.294989,1422459234.347586,1445817821.866667,0
2014-01-24,1466760339.574410,1547710089.839462,1465954898.488889,1546501870.933333,0
2014-01-27,1536836001.846672,1605703667.192280,1524351265.964053,1575901320.533333,0
2014-01-28,1593218925.053241,1601676456.692133,1548918179.813175,1558986478.933333,0
2014-01-29,1581539526.278431,1584358741.492907,1534016905.505618,1575498547.200000,0
2014-01-30,1538044038.244229,1549320554.066658,1501797939.060880,1515893555.200000,0
2014-01-31,1573082164.369656,1575095824.132388,1518310229.334027,1539252497.066667,0
2014-02-03,1554153636.834718,1647185334.431152,1548918098.655423,1639936136.533333,0
2014-02-04,1627049000.597530,1658865014.829043,1623021680.225076,1631881762.133333,0
2014-02-05,1662489380.885842,1680612433.945224,1608120221.707695,1624229614.933333,0
2014-02-06,1612952865.397803,1612952865.397803,1539252439.694943,1549320738.133333,0
2014-02-07,1535225117.101151,1543682648.780701,1468773884.365907,1472398540.800000,0
2014-02-10,1475620623.435486,1478037061.392264,1445415492.642863,1448637371.733333,0
2014-02-11,1434944404.422967,1436958064.521275,1383394339.328033,1393059976.533333,0
2014-02-12,1377755533.875000,1377755533.875000,1350369628.780067,1356410606.933333,0
2014-02-13,1380171833.970653,1380171833.970653,1307679530.548325,1308485085.866667,0
2014-02-14,1308083060.372485,1324595235.558486,1278683367.350302,1284724462.933333,0
2014-02-18,1277072245.565063,1302041835.332093,1270628487.854584,1275058585.600000,0
2014-02-19,1285932405.364110,1287946065.273283,1258949156.380952,1276266769.066667,0
2014-02-20,1273447377.426440,1281099352.756413,1243645031.603361,1251297006.933333,0
2014-02-21,1241228698.098331,1275863921.578071,1232368503.337341,1265392844.800000,0
2014-02-24,1258143811.946518,1258143811.946518,1227536015.811744,1251700053.333333,0
2014-02-25,1256935462.508962,1288348693.710091,1248478045.296682,1268614758.400000,0
2014-02-26,1268212077.322292,1268212077.322292,1217064792.354827,1244048042.666667,0
2014-02-27,1251699803.071552,1268614751.966011,1240826062.822116,1242839722.666667,0
2014-02-28,1240423460.220265,1274253248.231396,1232368705.148776,1245658999.466667,0
2014-03-03,1285126859.358559,1299222593.383784,1261365603.519357,1271031125.333333,0
2014-03-04,1249685780.778538,1250088558.452904,1198135737.130996,1201760392.533333,0
2014-03-05,1207801951.664451,1208204729.532686,1187665234.811167,1196525431.466667,0
2014-03-06,1193706218.592545,1196928212.435353,1166723079.799330,1170347622.400000,0
2014-03-07,1155848822.959236,1185248389.684377,1154237826.595241,1174374536.533333,0
2014-03-10,1174374874.090834,1196525364.489683,1165514792.486996,1181221410.133333,0
2014-03-11,1171555846.040070,1211023838.822675,1161890208.140920,1200149981.866667,0
2014-03-12,1211829143.666122,1224716658.196746,1169139165.866667,1169139165.866667,0
2014-03-13,1163501293.381352,1246464605.729407,1152224657.698564,1227938884.266667,0
2014-03-14,1245256080.661711,1248478073.970155,1212231852.084902,1246061636.266667,0
2014-03-17,1219480872.761914,1219883650.505641,1189275864.096879,1199344162.133333,0
2014-03-18,1188470530.405456,1202969042.661649,1148599764.895544,1149405320.533333,0
2014-03-19,1153432679.742097,1172763953.704255,1130476748.953648,1152224460.800000,0
2014-03-20,1168736441.298870,1168736441.298870,1084564823.479729,1086578483.200000,0
2014-03-21,1079329156.723758,1125643668.439945,1074093619.163586,1117186252.800000,0
2014-03-24,1107118247.556751,1157057433.416871,1099466269.986779,1130074180.266667,0
2014-03-25,1097452542.066704,1123630352.425128,1085370466.935454,1106312738.133333,0
2014-03-26,1082148275.906671,1142961297.317369,1066038885.227623,1142155741.866667,0
2014-03-27,1141350403.894225,1175985625.616366,1132490324.138531,1167528209.066667,0
2014-03-28,1151016068.498508,1163500919.315983,1113159081.941189,1142558651.733333,0
2014-03-31,1117186385.881752,1117186385.881752,1079329285.295887,1086578483.200000,0
2014-04-01,1080537517.076328,1080537517.076328,1036639436.800000,1036639436.800000,0
2014-04-02,1033820289.112061,1056776217.901381,1029792969.359591,1041069602.133333,0
2014-04-03,1034222966.347269,1050332358.346447,1007642498.187543,1035431185.066667,0
2014-04-04,1011670158.009509,1127657819.437351,1011670158.009509,1122824942.933333,0
2014-04-07,1130476817.592669,1173972243.926280,1103493565.062689,1154238190.933333,0
2014-04-08,1148196814.195427,1150210473.674419,1105909621.469611,1108326058.666667,0
2014-04-09,1095841557.078759,1108326294.325349,1071274631.277907,1072482850.133333,0
2014-04-10,1068858541.705595,1175986005.333333,1068858541.705595,1172764125.866667,0
2014-04-11,1211426443.668941,1235993255.501011,1161084601.120511,1227535837.866667,0
2014-04-14,1182429529.807492,1232771372.172613,1177999432.099787,1197330705.066667,0
2014-04-15,1197733239.199415,1238409436.805515,1162292579.303879,1174374536.533333,0
2014-04-16,1160681678.544016,1231160340.966094,1160681678.544016,1180415726.933333,0
2014-04-17,1164708945.977273,1165514386.832617,1095841289.898616,1113964339.200000,0
2014-04-21,1113964681.875231,1128463079.954037,1082551333.296888,1083356774.400000,0
2014-04-22,1076510201.543248,1084967618.323782,1045902298.379718,1049526954.666667,0
2014-04-23,1045499491.964438,1063622658.346997,1043083169.061684,1056776123.733333,0
2014-04-24,1031001088.000000,1079329264.000000,1031001088.000000,1031001088.000000,0
2014-04-25,1082148563.975414,1146988921.677508,1075704805.988461,1141350604.800000,0
2014-04-28,1131282333.126069,1208204653.080471,1110340061.861490,1160279244.800000,0
2014-04-29,1148599484.169871,1163903433.767768,1125240896.608238,1134503867.733333,0
2014-04-30,1151419087.916160,1151419087.916160,1116381080.186311,1117589299.200000,0
2014-05-01,1114770129.872951,1137726060.621351,1084967777.872209,1128463086.933333,0
2014-05-02,1117588880.855280,1132490166.742333,1102285046.373857,1118394436.266667,0
2014-05-05,1146183120.951959,1146988561.808696,1105104148.034783,1111547904.000000,0
2014-05-06,1114769753.104261,1128865483.232479,1092619385.506009,1125643605.333333,0
2014-05-07,1124838545.531075,1151821796.396320,1113561911.786332,1124032989.866667,0
2014-05-08,1128462938.740733,1128865716.519735,1053554290.744174,1103090688.000000,0
2014-05-09,1115978168.590654,1133295779.674337,1101479658.207884,1110742630.400000,0
2014-05-12,1097855318.906473,1103090858.062241,1046707917.204986,1049929796.266667,0
2014-05-13,1042277997.025546,1074899452.908740,1042277997.025546,1074094011.733333,0
2014-05-14,1086175856.504369,1103090690.367833,1073288342.216837,1100674252.800000,0
2014-05-15,1111951224.227999,1166320398.752907,1099869147.259447,1139739921.066667,0
2014-05-16,1140947937.533295,1144572479.790970,1099868951.871201,1104701713.066667,0
2014-05-19,1106312306.840956,1112756062.458118,1061608795.205265,1070066210.133333,0
2014-05-20,1067247546.189607,1101077337.914860,1058387349.004932,1084565162.666667,0
2014-05-21,1069663776.224737,1083356732.673028,1058387142.992714,1067650116.266667,0
